yyyyq,Index,dpr,earning_price_ratio,devident_payout_ratio,svar,b2m,ntis,tbl,lty,ltr,tms,dft,drs,infl,ik,stock_premium
19541.0,26.94,2.908349770191573,2.3575188118118833,2.3575188118118833,0.0011747169,0.8049158183,0.021990538799999997,0.0103,0.0278,0.0391056589,0.017499999999999998,0.006499999999999999,-0.0026336013999999977,-4.6142e-06,0.0320350819,0.021850064214253895
19542.0,29.21,3.0029475599671667,2.411336798626644,2.411336798626644,0.0021363147,0.7324678440000001,0.0182961416,0.0064,0.0272,0.0179357552,0.0208,0.005899999999999999,-0.0192692652,0.0024735514,0.0314774581,0.021990064954878465
19543.0,32.31,3.0901143790457617,2.508392933646734,2.508392933646734,0.0024814238000000002,0.6777451035,0.0169076788,0.0101,0.0271,0.0087420082,0.017,0.005800000000000003,0.0010884206000000007,-0.0037213195,0.0321307105,0.016672098137821105
19544.0,35.98,3.1511808120968494,2.56411590832314,2.56411590832314,0.0025995305,0.6041197854,0.0259785788,0.0115,0.0272,0.0044863303999999994,0.0157,0.005500000000000001,0.003734736600000001,-0.0037383921,0.031809162,0.019685667163757647
19551.0,36.58,3.154815821701274,2.5143123746267504,2.5143123746267504,0.005692359100000001,0.6077617769,0.0269507429,0.0128,0.0288,-0.0232879146,0.016,0.0045999999999999965,0.0164023868,0.0,0.0321613214,0.020179967988737016
19552.0,41.03,3.263227887093878,2.544922146897778,2.544922146897778,0.0020077294,0.5516416323,0.024390767,0.0141,0.0293,-0.0002555155,0.0152,0.0046,0.001250186,0.0,0.0339434204,0.019691476914135995
19553.0,43.67,3.294235218253177,2.5411898961121624,2.5411898961121624,0.0091101812,0.5336247910999999,0.0247746104,0.0207,0.0298,-0.0025756498,0.0091,0.0046,0.0022313082,0.0049766124,0.035359429500000004,0.01436814243414243
19554.0,45.48,3.3225764270462284,2.5307986430446556,2.5307986430446556,0.005136636500000001,0.5098280098,0.0252451043,0.0254,0.0295,0.0135715902,0.0040999999999999995,0.004700000000000003,-0.0024648976,-0.0012460845,0.0359555812,0.01571196805743184
19561.0,48.48,3.3330299332513715,2.5755248837086233,2.5755248837086233,0.0033512540999999997,0.5310771996,0.0266549308,0.0225,0.0303,-0.0069223253000000005,0.007800000000000001,0.0049999999999999975,0.005159170500000001,-1.5490000000000001e-06,0.0349038143,0.013165867089768978
19562.0,46.97,3.2617224351367846,2.5685752545768397,2.5685752545768397,0.0037767851,0.5515645927,0.025460547799999997,0.0249,0.0299,0.013675303500000001,0.005000000000000001,0.0050000000000000044,-0.021823655900000002,0.0124053972,0.0351024554,0.012112650045411965
19563.0,45.35,3.2046446049402517,2.573141587491513,2.573141587491513,0.0025215152,0.5719095213000001,0.029129906400000002,0.0284,0.0324,-0.0344052159,0.003999999999999997,0.0051,0.005662768000000002,0.0073424999,0.035034998,0.008763651587320835
19564.0,46.67,3.2892164467352867,2.616389268666299,2.616389268666299,0.0043170946,0.5441768274000001,0.025968701,0.0321,0.0345,-0.028771081,0.0024000000000000063,0.006200000000000004,-0.0022082839000000035,0.0085150191,0.034605890800000004,0.012353400660852797
19571.0,44.11,3.2385651056071607,2.5629110824947325,2.5629110824947325,0.0023279678,0.5998188749000001,0.0262523731,0.0308,0.0331,0.0346972524,0.0022999999999999965,0.0076999999999999985,-0.00036812630000000734,0.0072448797,0.034520653,0.012898547775379732
19572.0,47.37,3.3098677084259727,2.6283485658611463,2.6283485658611463,0.0012765977,0.5658765324,0.0303509904,0.0329,0.0361,-0.042008859100000004,0.0032000000000000015,0.007199999999999998,-0.003789214799999996,0.0119776425,0.034106405299999996,0.010948526813468444
19573.0,42.42,3.182306140086476,2.5034653551777684,2.5034653551777684,0.0043268521,0.624150778,0.0341100938,0.0353,0.0364,0.0036695338,0.0011000000000000038,0.008099999999999996,-0.006172589799999999,0.0071047616000000004,0.0345083703,0.009072983603017441
19574.0,39.99,3.1064138030060633,2.4737166784944566,2.4737166784944566,0.0091715147,0.6536757786,0.0346524958,0.0304,0.0323,0.0802081284,0.0019000000000000024,0.012199999999999996,0.024056201400000005,0.0035273,0.0332939654,0.012491630797199296
19581.0,42.1,3.1690681941025978,2.595824940768174,2.595824940768174,0.0019898349,0.6685916376,0.0287632813,0.013,0.0321,0.0117314632,0.0191,0.010500000000000002,-0.0072812068,0.014042075,0.0306331873,0.011763815302375299
19582.0,45.24,3.2638602427382324,2.736979228218944,2.736979228218944,0.0017990179999999999,0.6246601697999999,0.021255083900000003,0.0083,0.0324,0.0024026302,0.024099999999999996,0.009799999999999996,0.0131739878,0.0034688684,0.0291489173,0.012640248965428823
19583.0,50.06,3.3651008774939406,2.855431991855774,2.855431991855774,0.0017120072,0.5613711966,0.0138495074,0.0244,0.038,-0.0809706388,0.013599999999999998,0.007800000000000001,0.0250096186,-1.3287e-06,0.028591852200000004,0.00958680244818218
19584.0,55.21,3.4515283083605306,2.9498875941716127,2.9498875941716127,0.0030923294,0.5117793198,0.023488247200000003,0.0277,0.0382,0.0073956226,0.010499999999999999,0.0076999999999999985,0.0079931158,-1.3287e-06,0.029550815,0.00849716502988589
19591.0,55.44,3.4443218082959097,2.8806786286905046,2.8806786286905046,0.0019121786999999999,0.5168602815,0.024832649900000003,0.028,0.0403,0.0053125309,0.012300000000000002,0.007199999999999998,-0.0039288581,-1.3287e-06,0.0303389629,0.009308435333766237
19592.0,58.47,3.4862981823349153,2.844738370565463,2.844738370565463,0.0018253147,0.48321939090000005,0.0267749305,0.0321,0.0419,-0.0112063442,0.009800000000000003,0.0058,-0.012922553000000003,0.0069084147,0.0311008748,0.00909908842177185
19593.0,56.88,3.4476169402172516,2.8083835243171373,2.8083835243171373,0.0033138096000000002,0.4923378926,0.030326639300000003,0.0404,0.0429,-0.0038352898,0.0025000000000000022,0.006600000000000002,-0.0029431776,0.0045726971,0.0318903145,0.0038213910481012647
19594.0,59.89,3.488193579423042,2.8716796248840124,2.8716796248840124,0.001416711,0.4577837965,0.0226665715,0.0449,0.0447,-0.0130249519,-0.00020000000000000573,0.006999999999999999,0.0333575635,0.0034149,0.031545651200000004,0.0028014540749039894
19601.0,55.34,3.3508080012835433,2.792666052966421,2.792666052966421,0.0030022775,0.549798083,0.0253992895,0.0331,0.0411,0.060926043099999994,0.008,0.007599999999999996,-0.017737617199999993,-1.2928e-06,0.032545626099999996,0.006595552231225155
19602.0,56.92,3.373817400645996,2.8599195778430353,2.8599195778430353,0.0015674426999999999,0.5291748619,0.024180530800000002,0.0246,0.0407,0.0152059897,0.0161,0.008100000000000003,-0.005461934600000001,0.0079357892,0.0328005671,0.007283687062403372
19603.0,53.52,3.312226043244318,2.795265430910811,2.795265430910811,0.0033259927,0.5843417106000001,0.028237794700000002,0.0248,0.0387,0.0375773408,0.0139,0.007599999999999996,-0.006414165100000001,0.0011268,0.0317368975,0.007745562337070253
19604.0,58.11,3.394508393511359,2.8775477811778525,2.8775477811778525,0.0021012172,0.5504229651,0.0227400156,0.0225,0.038,0.0182567356,0.0155,0.0075,-0.014126873800000002,0.005619835500000001,0.0313569811,0.008005864832765445
19611.0,65.06,3.512621947969969,3.0471388301355518,3.0471388301355518,0.0016816656,0.5466798694,0.0227859992,0.0239,0.0397,0.005352381800000001,0.015799999999999998,0.008,0.0277536969,0.0,0.0304981635,0.0051974591544727946
19612.0,64.64,3.5061454411376034,3.0602707946915624,3.0602707946915624,0.0019273825,0.5408211006,0.0225149702,0.0233,0.0404,-0.0007042532,0.017099999999999997,0.006999999999999999,-0.0139985321,0.0011192,0.030960742799999996,0.006314018083168317
19613.0,66.73,3.5277101536730893,3.085513036296195,3.085513036296195,0.0018358937,0.5275167211,0.0255482711,0.0228,0.0403,0.0125826584,0.0175,0.0067000000000000046,0.0040417179,0.005579776099999999,0.031026955099999996,0.005486512843488686
19614.0,71.55,3.567298994589347,3.110375589205707,3.110375589205707,0.0009907661,0.5059222584,0.022919403300000002,0.026,0.0415,-0.0074777725,0.015500000000000003,0.0067999999999999935,0.02037294,0.0,0.031874942999999996,0.0069939768678546465
19621.0,69.55,3.5290961105133265,3.027133174005181,3.027133174005181,0.0013507473000000001,0.5457245916,0.0246977834,0.0272,0.0398,0.0344103852,0.012600000000000004,0.006499999999999999,-0.005868836999999998,0.0044444273,0.0323969533,0.006139711297340044
19622.0,54.75,3.2800713858951203,2.7586227747378422,2.7586227747378422,0.0168614595,0.6873574686,0.0270909651,0.0273,0.0401,0.0051401533,0.012799999999999995,0.007400000000000004,0.0064229267,0.0022124,0.033116355699999996,0.009289069260730596
19623.0,56.27,3.2977936397319607,2.7688636624999816,2.7688636624999816,0.0037957782,0.6663442606000001,0.029865537799999998,0.0278,0.0398,0.0137425066,0.012000000000000004,0.007099999999999995,0.008049772500000003,0.0077171357,0.0332738615,0.007303273819797405
19624.0,63.1,3.388598789825834,2.844529107480689,2.844529107480689,0.0052707734,0.5916270511,0.0193209516,0.0287,0.0395,0.0140544517,0.0108,0.0068000000000000005,0.0013177052999999994,-0.0021941951,0.0327760006,0.01009059088193344
19631.0,66.57,3.4327861834730404,2.887222148993268,2.887222148993268,0.0014518384,0.5875285706000001,0.0137527516,0.0289,0.0401,0.0016005498999999998,0.011199999999999998,0.006900000000000003,0.009234375400000001,0.0032949121999999997,0.032470473199999995,0.006862594688298032
19632.0,69.37,3.4509971370329398,2.8939821307975744,2.8939821307975744,0.0008869145,0.5672815754,0.0177811388,0.0299,0.0407,0.0029993247999999997,0.0108,0.006100000000000001,0.0009747999,0.0043716,0.0332590138,0.007218598399668445
19633.0,71.7,3.4794982320759136,2.896246722339186,2.896246722339186,0.0011866160000000001,0.5472236248,0.010458638499999999,0.0338,0.041,0.0056085926,0.007200000000000005,0.005299999999999999,-0.0016133051000000002,0.0043526,0.0339841746,0.004748662597071129
19634.0,75.02,3.493579301687392,2.926472842022812,2.926472842022812,0.0038872642999999998,0.5255914542,0.008938386999999999,0.0352,0.0417,0.001885248,0.006499999999999999,0.0050000000000000044,0.001100317,0.0043395741,0.034785458,0.006466993647267395
19641.0,78.98,3.5233263882808945,2.938883409321839,2.938883409321839,0.000369752,0.5236754417,0.0176860417,0.0354,0.0424,0.0011922957000000001,0.006999999999999999,0.004500000000000004,0.006666973,0.0010793313,0.0353031508,0.005115531401671309
19642.0,81.69,3.5358311076703943,2.9373640533393788,2.9373640533393788,0.0008783832000000001,0.5122068551,0.020345440700000002,0.0348,0.0419,0.0166905921,0.007100000000000002,0.004400000000000001,-0.0021211226999999985,0.0032368261,0.035834433,0.005520924382800833
19643.0,84.18,3.5409593240373143,2.9355689547169472,2.9355689547169472,0.0007953303999999999,0.4865371214,0.020292834,0.0353,0.0421,0.007815608,0.0068000000000000005,0.003999999999999997,0.0032223623999999996,0.0032239949,0.0366548468,0.003981903285911144
19644.0,84.75,3.523415014386405,2.9245785132977007,2.9245785132977007,0.0007511228999999999,0.4872273003,0.0230537569,0.0384,0.0423,0.0090253319,0.0039000000000000007,0.003699999999999995,0.004413130500000001,0.0042883339,0.036988781,0.005201063835988201
19651.0,86.16,3.520112673677798,2.9129079229185777,2.9129079229185777,0.0007036296000000001,0.469489905,0.019147266899999998,0.0393,0.0422,0.0108347902,0.0029,0.003599999999999999,-0.0006166914999999988,0.0010678,0.039008174900000005,0.00456649791671309
19652.0,84.12,3.472894129499897,2.8553296301059587,2.8553296301059587,0.0023258982,0.4808589565,0.0175507803,0.038,0.0423,0.0101318905,0.004299999999999998,0.0039000000000000007,-0.008533181,0.010650803600000001,0.0399167555,0.0060241327589158344
19653.0,89.96,3.521039004297507,2.8939352360545527,2.8939352360545527,0.0009285013000000001,0.44853747130000005,0.0168400361,0.0392,0.0433,-0.0025059103,0.0040999999999999995,0.0039000000000000007,0.0023028220000000004,0.0010509352,0.0408129037,0.0037992979099599825
19654.0,92.43,3.52581972096878,2.8797179040988885,2.8797179040988885,0.0006311635,0.4306378062,0.0207685125,0.0438,0.045,-0.0112893094,0.0011999999999999997,0.0034000000000000002,-0.004720129900000002,0.0063213781,0.041883312400000004,0.005072567569901546
19661.0,89.23,3.4687663782095144,2.8159916529399567,2.8159916529399567,0.0014198779,0.4901759356,0.0167283301,0.0459,0.046,-0.0065801440000000004,9.999999999999593e-05,0.003999999999999997,-0.008390879300000001,0.0094092618,0.042988512,0.003962732465953153
19662.0,84.74,3.3993110335432664,2.7421389554415994,2.7421389554415994,0.0027879474,0.5209746006,0.0170778592,0.045,0.0477,-0.0137433695,0.002700000000000001,0.0051,0.0154360794,0.0082934226,0.042881180899999996,0.005548351234576351
19663.0,76.56,3.2768182450203582,2.6315101239798757,2.6315101239798757,0.0057793294999999995,0.5854924957,0.0168583351,0.0537,0.048,0.0081719905,-0.005699999999999997,0.006000000000000005,-0.0360946507,0.010278472299999999,0.0426410965,0.0038758274507836987
19664.0,80.33,3.3318311204141917,2.6723452224273783,2.6723452224273783,0.0039481349,0.5769451056,0.017185979599999998,0.0496,0.0455,0.0492790237,-0.0040999999999999995,0.007899999999999997,-0.004647862900000001,0.005088029,0.0417958033,0.00530274050267646
19671.0,90.2,3.43731869007615,2.806413818393425,2.806413818393425,0.0016470279,0.5495507978999999,0.0149309027,0.0426,0.0455,0.0126202613,0.0029,0.007200000000000005,0.023355986000000002,0.003040052,0.0402305647,0.0029285574614190697
19672.0,90.64,3.4421848797273227,2.8335443785419976,2.8335443785419976,0.0027981698,0.553204845,0.0101498626,0.0354,0.0507,-0.0630604509,0.015300000000000001,0.007100000000000002,0.009161519299999997,0.0080778221,0.0394886785,0.005427049596116505
19673.0,96.71,3.5001331934486815,2.904009989170796,2.904009989170796,0.0008736088000000001,0.5135648458,0.0055949699,0.0442,0.0517,-0.0020564572,0.0075,0.0075,0.0148855202,0.0100109736,0.038730474,0.001987659162920071
19674.0,96.47,3.4976484629022715,2.8958808410047086,2.8958808410047086,0.0016705841,0.5257924451,0.0142490269,0.0497,0.0556,-0.040745267200000004,0.0058999999999999955,0.007400000000000004,-0.00178301589999999,0.008924115699999999,0.0389886942,0.0036890447980201108
19681.0,90.2,3.4202242567168497,2.8082503662007268,2.8082503662007268,0.0026992452000000004,0.5668098065,0.012570130300000001,0.0517,0.056,0.0075686547,0.004299999999999998,0.007400000000000004,0.011878224,0.0117869738,0.039671242599999997,0.002811697856541019
